gene_id	ERR883767_1	ERR883768_1	ERR883769_1	ERR883770_1	ERR883771_1	ERR883772_1
LOC100643241	184	208	180	103	78	88
LOC100645374	999	995	1125	1585	1204	1266
LOC105665907	26	29	28	36	28	45
LOC105665908	25	28	35	52	35	56
LOC100643363	282	259	304	166	153	149
LOC100643484	144	137	114	73	49	53
LOC100643610	114	86	70	167	168	50
LOC105665909	1240	1368	519	0	1	0
LOC100644367	2552	2450	2300	1448	1013	1371
LOC100643849	234	283	257	567	406	480
LOC100644060	531	531	448	364	193	285
LOC100644254	2323	2473	2624	2298	1591	1999
LOC110119415	6	6	8	3	0	8
LOC110119459	8	9	4	17	10	25
LOC100644559	633	402	606	326	246	381
LOC100644680	1803	1641	1866	431	888	943
LOC100644804	1002	1007	1143	358	684	617
LOC100644926	106	97	127	406	176	249
LOC110119422	2	2	3	0	0	0
LOC100651446	2076	1849	2998	4091	2945	3367
LOC100645125	2598	2470	3119	104	35	286
LOC110119410	0	0	0	10	14	24
LOC100648165	843	823	960	668	476	509
LOC100646660	1202	1072	1209	986	755	852
LOC100645447	867	744	957	1812	1289	1528
LOC100647264	2621	2336	3258	3391	2814	2873
LOC100648711	17	29	31	118	75	77
LOC105665910	6	3	4	1	0	1
LOC110119431	0	0	0	1	0	0
LOC110119411	2	1	1	4	7	4
LOC100649771	12	17	24	79	53	48
LOC100651081	1015	1011	1128	377	243	265
LOC100643364	998	893	1046	1526	1122	1646
LOC110119443	0	0	2	4	0	5
LOC110119442	0	2	0	0	1	2
LOC100648943	781	745	950	792	641	583
LOC100651328	727	679	816	589	391	442
LOC100646828	7	5	4	8	5	5
LOC100644760	881	759	835	1364	658	840
LOC100646225	415	407	373	219	138	122
LOC100652280	622	653	789	861	562	636
LOC100647578	2582	2209	2565	1648	1528	1777
LOC100642209	2568	2357	1475	13	10	10
LOC100647065	0	1	0	5	2	2
LOC100647185	9	14	13	44	24	47
LOC100645595	1364	1671	1941	2037	2023	1281
LOC100647338	457	400	442	684	352	341
LOC100648750	44	32	50	107	60	48
LOC100642757	2941	2569	3409	1469	1168	1187
LOC100643652	1250	1139	1464	1448	881	771
LOC100651007	1554	1478	1603	723	481	465
LOC100652076	1113	1109	1152	541	379	394
LOC100647298	526	643	670	788	461	597
LOC100648477	1193	1065	1349	1094	677	1091
LOC100647028	2632	2603	2449	1490	1150	1562
LOC100644927	3611	3773	4016	3404	2460	1648
LOC100649733	281	226	241	181	144	176
LOC100646026	2728	3227	4321	6199	5156	4092
LOC110119452	37	72	63	110	69	62
LOC110119453	13	8	15	132	37	99
LOC100651837	10	12	29	110	49	86
LOC110119454	0	0	0	2	0	5
LOC100644136	26	34	54	129	65	128
LOC110119418	8	8	4	18	8	5
LOC110119417	11	8	8	5	14	6
LOC100646742	616	497	518	403	337	329
LOC100647537	129	126	134	205	136	170
LOC100649626	730	694	740	422	278	295
LOC100648364	1812	1629	1523	1045	680	974
LOC110119416	3	1	4	0	0	1
LOC100642607	1473	1424	1849	3822	2153	3453
LOC110119376	31	22	30	63	36	77
LOC110119377	11	6	7	30	28	72
LOC100643808	358	321	379	497	410	389
LOC100644850	432	395	504	1693	1277	1127
LOC100646110	418	333	489	462	324	419
LOC110119395	0	2	3	7	6	0
LOC110119394	12	13	24	26	15	16
LOC105665911	2	1	2	6	4	4
LOC100647421	41	23	20	31	21	33
LOC100645796	1112	920	826	686	553	560
LOC110119439	13	14	11	25	8	11
LOC110119460	7	6	7	7	6	10
LOC105665912	16	12	15	13	9	42
LOC105665913	239	214	234	99	51	85
LOC100646948	2917	2818	2670	1104	864	1062
LOC110119440	413	389	426	231	177	219
LOC100648557	189	468	321	224	289	165
LOC100649258	540	339	505	1183	753	424
LOC110119441	2	3	2	2	1	1
LOC100650078	1514	1413	1478	377	349	494
LOC110119402	13	10	7	7	5	9
LOC110119403	20	17	11	4	2	0
LOC100650927	5550	5645	6195	3235	2987	1246
LOC100647620	273	265	217	62	52	43
LOC110119158	161	158	112	35	29	26
LOC100642809	1144	1056	1114	794	580	592
LOC100644018	202	196	246	453	230	473
LOC100645912	293	229	231	107	76	83
LOC100644724	801	686	746	328	172	361
LOC100646025	204	224	194	352	179	283
LOC100646146	582	521	511	198	132	146
LOC100646710	770	709	1122	651	618	399
LOC105665914	345	294	266	236	160	298
LOC100646829	801	744	828	790	641	502
LOC100646381	1104	1018	691	246	151	169
LOC100646259	714	818	1076	1526	887	1166
LOC100647066	3603	3432	3728	3194	2218	2111
LOC100646949	993	931	799	341	221	271
LOC110119400	96	114	92	83	66	70
LOC105665915	7	8	5	1	4	2
LOC100647382	1339	1360	1325	1190	921	1099
LOC105665917	196	93	157	36	30	54
LOC100647502	27	43	37	335	204	306
LOC100647621	59	89	111	251	158	356
LOC100648250	5112	4717	7517	6789	7213	5148
LOC100648021	1506	1466	1307	748	600	525
LOC100648135	697	696	609	562	369	407
LOC100647900	3014	2865	3201	2560	1847	1900
LOC100648476	145	145	191	320	242	411
LOC100648362	2908	3110	3358	2701	1785	1546
LOC100648597	630	551	668	760	504	583
LOC100649061	892	802	759	271	179	247
LOC100649535	679	617	726	416	358	362
LOC100648825	682	703	831	1151	908	1231
LOC100647850	370	350	387	449	304	421
LOC100649295	1023	896	1115	2520	1735	1898
LOC100649656	300	348	477	406	367	499
LOC110119146	248	198	218	265	205	263
LOC100647971	101	151	115	208	82	154
LOC100649176	260	263	252	377	209	350
LOC100648942	1573	1533	1727	1856	1300	1693
LOC100649413	116	96	101	58	35	67
LOC105665918	95	98	106	149	95	157
LOC100650117	364	345	341	206	134	170
LOC100649997	2242	1818	2011	2942	2167	3811
LOC110119438	34	20	20	129	44	795
LOC100649882	1117	980	938	930	609	1350
LOC100650324	1052	949	959	718	343	460
LOC100650563	1253	1203	1174	369	306	248
LOC100650442	8936	8326	6626	2315	1364	2038
LOC100650767	514	436	605	433	320	455
LOC105665920	187	221	182	181	143	278
LOC100650884	1521	1344	1168	715	487	1097
LOC100651202	822	730	710	381	312	297
LOC100651327	3049	2679	1715	622	363	537
LOC100651682	597	516	658	1059	793	992
LOC100651566	217	218	335	482	441	430
LOC100651445	1006	998	1039	1407	1009	1397
LOC105665921	9876	11377	2099	1	1	0
LOC105665966	0	0	3	99	44	298
LOC100651803	264	214	239	106	51	75
LOC110119392	3	4	1	5	1	0
LOC100652040	2352	2241	1544	675	437	572
LOC105665922	14	11	9	6	2	0
LOC100642249	474	385	449	418	307	276
LOC100652161	24104	21044	29339	154563	157000	91569
LOC100651922	753	853	969	1302	1002	1174
LOC100642368	135	94	102	91	93	140
TRNAA-AGC-4	0	0	0	0	0	0
TRNAA-UGC-3	0	0	0	0	0	1
TRNAA-AGC-5	0	0	0	1	0	0
TRNAA-UGC-4	0	0	0	0	1	0
LOC105665923	0	0	1	1	1	7
LOC110119429	4	2	8	6	13	8
LOC110119428	13	10	11	53	28	23
LOC100643485	160	176	178	551	458	407
LOC100648207	300	345	509	239	74	247
LOC100643119	798	737	536	247	171	177
LOC100642998	1081	1008	1042	592	488	449
LOC100643242	671	686	818	658	481	363
LOC100642693	4112	4124	3773	2258	1743	1671
LOC100642881	777	698	953	979	727	836
LOC100643611	907	815	881	1068	685	750
LOC100643807	394	391	361	451	319	330
LOC100643934	318	230	319	241	216	206
LOC105665924	171	158	259	276	186	107
LOC100644133	533	500	499	312	217	196
LOC100644256	388	397	356	327	172	261
LOC100644441	127	96	105	45	27	48
LOC100648322	1924	1695	1930	2093	1750	1964
LOC100644560	1089	1023	879	491	323	426
LOC100648439	307	336	147	236	182	273
LOC100644966	16899	16131	18118	59	29	71
LOC100645083	80	109	106	101	57	119
LOC110119446	31	44	50	0	1	1
LOC100645287	78	108	131	129	74	127
LOC100645409	18	24	18	146	125	234
LOC100645523	190	53	77	64	30	68
LOC100645754	137	138	160	77	55	71
LOC100645632	395	346	444	460	366	318
LOC100646108	631	580	567	202	149	161
LOC100645990	1025	895	1166	1474	1199	1054
LOC100646415	805	771	817	612	469	518
LOC100645875	651	667	551	787	505	622
LOC100646659	583	516	651	363	300	254
LOC100648675	617	632	778	932	726	682
LOC100646783	1828	1762	1503	698	437	433
LOC100646908	1352	1219	1361	1124	888	830
LOC100647098	5633	5665	5799	4528	2918	3783
LOC100647218	434	218	199	59	35	39
LOC105665925	3	5	9	7	0	2
LOC100647337	152	138	186	139	106	128
LOC100647460	36	10	31	13	12	17
LOC100647809	103	112	154	229	238	375
LOC110119450	0	1	0	4	2	1
LOC100647695	977	971	1332	1413	1111	1941
LOC100648053	157	153	195	214	137	138
LOC100647931	2380	2122	2140	1173	956	708
LOC110119449	20	23	36	88	36	88
LOC100648279	486	466	475	224	139	151
LOC100648396	25	26	12	9	8	8
LOC100648164	419	380	580	259	157	204
LOC100648513	912	905	984	882	603	596
LOC100648826	986	1019	932	663	454	547
LOC100648712	9	13	16	12	9	13
LOC100649062	1060	1044	1292	1558	1242	1004
LOC105665927	597	573	804	1100	720	900
LOC100649379	542	533	626	492	335	355
LOC100649501	455	414	453	382	298	308
LOC105665926	126	98	56	58	52	41
LOC100648784	548	548	509	382	272	287
TRNAQ-UUG-6	0	0	0	0	0	0
LOC100649624	823	779	901	754	486	514
LOC100649732	549	562	679	845	531	585
LOC100649929	3203	3213	3364	2917	1863	2136
LOC100650039	364	410	412	220	210	194
LOC100650404	419	407	447	396	253	293
LOC100650283	343	331	367	418	269	312
LOC100650526	525	446	543	413	242	240
LOC100650157	1058	927	1179	772	635	528
LOC100650644	1714	1516	1322	566	336	427
LOC100650768	248	309	218	243	184	154
LOC100651006	748	651	784	887	578	974
LOC100650885	3446	3076	2817	951	740	995
LOC105665928	5	12	4	1	4	4
LOC100651203	914	872	878	966	703	785
LOC100648898	3541	524	3726	9	3	4
LOC100649020	2164	370	2487	0	1	1
LOC100651567	20	19	33	151	143	172
LOC100651683	17486	17666	16686	691	730	467
LOC100651923	292	224	310	33	30	39
LOC100649137	2	0	4	79	34	96
LOC100652162	1379	1118	1262	1909	1571	3080
LOC100652041	26	47	42	36	13	52
LOC110119425	289	240	209	90	57	102
LOC100642454	5504	4528	5547	2260	1785	1943
LOC100642332	6719	6209	6249	4195	2542	4024
LOC110119424	207	201	200	170	82	239
LOC100642637	2180	2001	2301	2873	2210	2608
LOC100643286	1888	1627	2017	1347	1061	923
LOC100643892	249	183	277	200	121	165
LOC100643407	646	586	576	661	422	1050
LOC100643529	449	379	355	343	281	231
LOC100642929	1493	1444	1942	2047	1509	1290
LOC100643044	512	461	479	357	209	182
LOC100643163	170	126	350	529	638	215
LOC100643766	809	750	766	409	245	335
TRNAQ-CUG-5	0	0	0	0	0	0
LOC100643651	658	611	659	661	427	566
LOC110119414	42	26	57	137	108	135
LOC100644019	582	549	682	786	610	626
LOC105665929	2	2	2	4	0	5
LOC100644257	63	68	67	58	63	48
LOC100649378	76	66	73	88	48	94
LOC100644134	3894	2948	3005	1418	895	963
LOC110119405	12	11	14	6	7	7
LOC100649500	141	97	126	160	171	129
LOC100644442	1564	1323	1876	4965	4252	3690
LOC100649623	719	731	879	1138	688	1126
LOC100644640	510	474	541	425	316	369
LOC100644761	1764	2039	1771	3616	2273	3792
LOC110119430	8	6	2	21	10	138
LOC105665931	1	0	1	1	3	4
LOC100644888	748	703	615	354	230	265
LOC100645005	15	19	13	11	3	15
LOC100645247	1858	1686	1803	1595	1022	1214
LOC110119448	2	2	8	8	2	5
LOC100645491	3322	2926	3749	2330	1104	1932
LOC100645375	772	638	698	585	349	386
LOC100649843	148	149	142	192	132	167
LOC100645834	787	761	856	945	669	670
LOC100646109	1388	1244	1578	1160	779	961
LOC100646298	360	332	288	169	124	121
LOC100645715	15533	13477	19354	80896	63130	60099
LOC100646416	1639	1474	1705	1066	835	733
LOC100646741	2811	2519	3253	1837	1289	1268
LOC100647219	212	202	238	199	128	130
LOC100647099	697	638	779	682	351	631
LOC100646538	1169	1133	1126	1143	827	757
LOC100647461	1056	1017	1010	1029	831	669
LOC100647579	81	85	103	189	183	113
LOC105665932	19	6	7	22	13	15
LOC110119461	4	5	9	5	6	7
LOC105665933	8	2	3	6	8	7
LOC100647696	124	98	156	158	155	121
LOC100647810	311	226	309	342	382	364
LOC100648022	1180	858	1390	1144	821	938
LOC100649960	371	465	518	83	95	74
LOC100648208	36	74	85	110	78	96
LOC105665968	0	0	0	0	0	0
LOC100648397	405	405	497	466	318	405
LOC100648514	472	475	519	346	227	281
LOC100648635	1771	1708	1678	1715	1506	1187
LOC105665934	272	273	377	378	379	416
LOC100648864	439	359	484	332	272	252
LOC100648979	430	409	324	234	159	180
LOC100649093	367	322	204	234	143	154
LOC100649213	214	209	160	84	52	55
LOC100649333	302	256	328	305	170	284
LOC100650202	372	275	414	66	26	52
LOC110119434	0	0	0	12	6	20
LOC100650323	0	0	0	18	11	36
LOC100649453	0	0	0	14	6	35
LOC100649579	6315	6586	6868	2819	1513	6462
LOC100649772	1	2	3	3	2	1
LOC100649883	939	867	1056	1028	632	1004
LOC110119469	0	0	0	3	0	7
LOC100650079	1671	1563	1421	1128	857	1116
LOC100650203	16	13	13	363	236	608
LOC100650325	1526	1400	1404	1240	822	1189
LOC100651249	5887	6099	2247	5911	3186	1472
LOC100651486	0	0	0	101	81	175
LOC105665627	66710	36287	94172	28417	38464	16707
LOC100651129	3992	2125	5608	6758	10159	3171
LOC110119426	4	1	2	4	14	2
LOC100650769	373	407	508	849	691	929
LOC105665970	4	6	7	20	9	16
LOC100650886	1138	1034	1825	1618	1507	978
LOC100650645	453	442	525	325	220	207
LOC105665936	29772	33833	11593	21272	6865	8831
LOC100651955	693	694	683	915	817	1115
LOC110119462	238	208	227	111	96	125
LOC100652314	248	244	266	316	219	296
LOC100652194	559	446	503	693	479	573
LOC110119463	49	40	70	71	30	42
LOC100642285	802	792	884	744	570	610
LOC100642403	1531	1468	1484	1205	956	817
LOC100642519	667	589	593	455	311	332
LOC100642638	98	54	82	85	77	99
LOC100651040	17	32	24	17	7	19
LOC100642882	101	67	124	135	141	170
LOC100642963	108	97	151	196	154	153
LOC105665939	1	2	2	1	1	1
LOC105665971	2	1	0	0	0	0
LOC105665972	0	0	0	2	0	0
LOC100643081	0	0	0	0	0	0
LOC110119401	0	3	0	4	1	0
LOC100643201	455	408	469	197	114	150
LOC100651284	437	401	397	195	123	178
LOC100643327	230	190	346	394	358	566
LOC110119383	12	14	17	11	10	21
LOC100651405	147	178	50	5	1	3
LOC100643530	5	7	11	26	10	29
LOC100643767	11	17	12	39	16	60
LOC100643893	4447	4377	5651	5872	4843	4328
LOC100644020	537	503	461	219	133	92
LOC100644561	1336	1194	1265	676	401	617
LOC100644329	1426	1300	1439	1217	872	682
LOC100644135	3477	3208	2948	2153	1467	1874
LOC100644805	235	218	215	219	119	158
LOC100644681	4870	4037	5091	3229	2075	1789
LOC100644443	1095	1149	1339	930	612	605
LOC100651525	166	142	150	118	101	101
LOC100645126	343	305	322	206	167	120
LOC110119379	12	7	7	19	12	8
LOC100645376	116	189	258	337	316	243
LOC100645248	449	491	486	749	552	631
LOC105665629	1672	1486	1806	1148	982	876
LOC100645492	1644	1457	1664	1491	1153	1163
LOC100645596	433	442	472	225	110	181
TRNAF-GAA-3	0	0	0	0	0	0
TRNAF-GAA-4	0	0	0	0	0	0
LOC100645716	411	385	636	946	559	331
LOC110119406	0	0	2	1	8	0
LOC100645835	281	260	298	392	224	371
LOC100646147	422	392	615	449	322	493
LOC100646260	3408	2837	3839	4165	2926	3572
LOC100646417	609	621	771	905	811	1217
TRNAQ-CUG-6	0	0	0	0	0	0
LOC100651998	1679	1535	1460	1152	818	962
LOC100652120	2276	2032	1631	21	21	20
LOC100652237	0	1	1	8	8	9
LOC100646539	644	782	982	867	481	606
TRNAS-CGA	0	0	0	0	0	0
LOC100646784	1208	1154	862	179	128	110
LOC100642208	0	0	0	11	9	16
LOC100646909	1	2	6	4	3	6
LOC105665941	2	1	7	19	2	5
LOC100647265	153	175	246	531	216	366
LOC100647148	13912	11298	18796	14865	22251	14159
LOC100647462	3388	3268	4525	2935	2643	1696
LOC105665943	196	151	232	146	243	153
LOC100647775	473	413	504	263	195	254
LOC100647901	277	243	341	392	218	327
LOC100648023	414	314	405	156	116	117
LOC100648136	282	309	364	344	214	270
LOC100648251	828	770	661	196	135	137
LOC100648363	13	20	40	55	13	54
LOC110119404	31	63	90	215	125	187
LOC100648676	47	57	63	308	250	373
LOC100648785	1534	1421	1118	321	203	254
LOC105665944	188	173	121	26	12	23
LOC100648899	827	665	687	459	324	324
LOC100649502	839	671	906	1025	764	903
LOC100649259	651	552	504	1086	541	401
LOC100649380	280	241	196	100	60	64
LOC100649138	343	339	426	388	239	229
LOC105665945	27	32	25	12	18	16
LOC100649021	1384	1392	1528	1356	952	816
LOC100649625	3014	2464	3523	12158	10252	8033
LOC100649844	955	873	921	301	117	283
LOC100649961	843	945	655	467	523	394
LOC110119466	1	1	10	1	0	4
LOC110119465	5	7	16	1	5	0
LOC100642453	240	217	160	226	119	274
LOC100650242	51	37	72	24	37	20
LOC100650363	132	117	144	161	163	101
LOC100650484	10466	9691	11859	20986	16829	19259
TRNAL-AAG-2	0	2	0	1	0	2
LOC100650687	857	786	797	373	271	305
LOC100642692	5311	5148	3206	1130	568	651
TRNAK-CUU-3	0	1	0	0	0	0
LOC100650813	521	432	479	1170	716	540
LOC100651008	542	473	495	380	311	305
LOC100651130	2900	2549	3009	2401	1826	1196
LOC100651250	1450	1208	1523	1921	1916	1275
LOC110119407	37	28	28	67	60	93
LOC100651370	551	500	414	164	97	121
LOC100651487	10	10	14	37	18	45
LOC100642250	1308	1265	1609	1992	2079	2359
LOC100651719	3432	3309	3879	2726	1915	1957
LOC100652163	1389	1164	1447	1184	831	973
LOC100651602	620	622	562	589	391	439
LOC100652042	507	471	471	1162	602	947
LOC110119456	4	8	1	26	18	9
LOC110119455	1	1	8	37	18	32
LOC100652282	68	70	83	98	60	56
LOC100642490	11	11	5	43	27	49
LOC100642606	438	412	397	267	189	228
LOC100642727	747	729	542	105	78	78
LOC100642928	289	253	267	180	109	123
LOC100642845	816	686	1026	1040	651	948
LOC100643082	40	30	35	32	21	33
LOC110119423	647	732	542	25	41	246
LOC105665946	26	19	13	16	5	14
LOC100643408	798	738	835	407	366	353
LOC100643531	723	672	582	339	244	314
LOC100643653	1017	1063	978	1011	764	1064
LOC100643768	6	8	6	5	1	7
LOC100643894	1581	1413	1211	533	393	258
LOC100644021	7	10	12	8	11	5
LOC100644258	818	877	660	582	352	418
LOC100644444	3276	3655	3935	2402	1457	1843
LOC100644806	658	616	540	363	248	258
LOC100644682	556	443	545	407	322	379
LOC100645165	737	704	570	194	127	143
LOC100643162	945	830	875	1135	935	1411
LOC100644928	4952	4481	5344	3472	2429	2723
LOC100645288	443	356	353	123	94	88
LOC100645049	1001	848	963	547	420	408
LOC100644562	3803	3619	4199	3802	2059	1875
LOC100645524	53990	43453	46935	19717	7252	7288
LOC105665947	6	3	15	59	34	54
LOC100645717	1	3	1	30	11	36
LOC105665948	1	1	0	2	1	1
LOC100645913	24	45	40	122	43	167
LOC100646027	325	271	377	682	350	1063
LOC100646261	649	631	673	532	323	332
LOC100646382	573	448	640	2087	1131	1144
LOC100646506	38	27	28	87	62	132
LOC100646624	266	422	513	18657	7973	16537
LOC100646863	1297	1179	723	7	3	4
LOC100646980	984	994	1147	1556	1071	1289
LOC100647100	1387	872	1578	2202	1484	1327
LOC100647339	5913	8390	9026	5974	8068	3307
LOC100647220	168	84	291	165	107	187
LOC100643406	3554	4939	6839	9041	8677	8142
LOC105665975	508	902	1629	1395	667	1269
LOC105665949	1031	1250	1627	3537	2935	1096
LOC105665950	5020	5929	9602	15974	8705	10052
LOC100643650	12990	19131	27088	41330	26892	41420
LOC100648054	1313	1357	1285	1530	940	979
LOC105665951	622	548	882	565	586	339
LOC100643765	718	580	739	1388	755	621
LOC110119464	6	9	19	12	6	7
LOC105665952	184	169	224	486	325	320
LOC100643891	46	35	71	266	206	240
LOC100644132	197	195	141	388	210	59
LOC100648478	26	27	30	22	16	30
LOC100648599	2231	2297	3051	2030	2084	2240
LOC110119435	16	11	16	28	31	17
LOC100648713	871	774	807	428	301	350
LOC100644255	814	671	861	522	443	567
LOC100648827	3098	2629	2952	2548	1611	2413
LOC100644368	913	843	1123	818	589	505
LOC105665954	602	497	597	503	333	407
LOC100648944	451	520	477	1446	658	1387
LOC105665955	20	17	21	72	29	41
LOC100649139	826	741	777	1171	947	746
LOC100649381	908	778	855	896	744	828
LOC100649503	644	603	457	59	54	53
LOC100649810	122	170	223	308	127	168
LOC110119385	27	11	13	25	21	41
LOC100644485	1318	1071	1575	1876	1466	1792
LOC100650118	976	946	879	270	193	224
LOC100649998	625	619	635	553	463	476
LOC100650243	85	84	76	107	75	76
LOC105665956	20	27	13	9	7	5
LOC110119396	7	5	10	3	14	4
LOC100650646	176	171	177	577	316	507
LOC110119397	0	0	0	0	2	1
LOC100650770	1435	1351	1011	311	230	222
LOC100650528	1284	1319	1125	1027	648	885
LOC100651161	746	628	559	196	132	132
LOC100650962	1283	1508	1656	2633	1652	2703
LOC100651371	2641	2399	1837	596	477	497
LOC100651568	598	484	688	465	399	369
LOC110119467	5	5	1	2	0	1
LOC100651684	579	538	480	180	80	109
LOC100651805	2194	2257	2480	2531	1515	1290
LOC100643045	574	506	583	472	335	304
LOC105665957	449	368	532	561	364	396
LOC100642370	294	298	354	269	200	66
LOC100652283	419	429	513	603	423	432
LOC100642846	404	363	354	265	185	260
LOC100652077	595	530	692	836	543	540
LOC100642491	543	478	549	576	414	809
LOC100644606	1140	1036	2096	1949	1000	874
LOC100642728	472	451	543	1044	752	711
LOC100642251	624	624	656	352	270	254
LOC100643243	9	3	10	13	6	15
LOC110119409	1	0	1	0	3	1
LOC100643365	368	366	403	96	117	148
LOC110119408	0	0	0	83	50	166
LOC100643486	171	178	51	165	104	184
LOC100644849	1	1	0	3	0	1
LOC100643612	1317	1045	1274	1388	1135	809
LOC100644965	23	39	24	154	71	204
LOC105665976	2	0	0	3	1	10
LOC100645082	87	112	137	240	203	215
LOC100643935	1570	1486	1168	866	496	683
LOC105665958	57	67	45	87	47	26
LOC100644174	242	192	167	1602	888	1619
LOC100644061	237	260	241	250	174	129
LOC100644294	3736	3470	3139	1697	1311	1357
LOC100644404	1586	1396	982	376	301	316
LOC100645197	1172	1142	963	222	114	201
LOC110119399	97	112	35	0	0	1
LOC100644725	347	351	288	9	17	12
LOC100644607	1365	1306	1171	939	691	806
LOC100644967	639	640	761	699	579	529
LOC100645084	311	294	377	398	234	344
LOC105665959	526	429	385	50	44	36
LOC100645198	706	538	342	4	1	3
LOC100645327	805	734	833	587	432	457
LOC100645448	912	912	816	593	390	368
LOC105665960	16	8	25	30	16	18
LOC100645633	321	252	321	374	295	263
LOC100645755	106	117	376	355	185	308
LOC100645876	55	51	43	159	99	92
LOC100645991	2806	2558	1603	463	295	426
LOC100646785	239	237	249	124	77	100
LOC100646589	1015	890	1205	869	661	793
LOC100646469	118	127	123	90	64	87
LOC100646226	284	289	310	224	204	252
LOC100646346	960	828	758	387	292	295
LOC100646910	32261	28604	34028	22313	21011	22410
LOC110119436	27	38	27	47	40	68
LOC100647340	679	555	651	338	227	271
LOC100647463	2525	2388	2170	1853	1205	1302
LOC100647580	57	69	68	42	12	29
LOC110119468	0	0	1	0	0	2
LOC100647776	254	250	239	77	50	54
LOC100647903	1869	1844	1858	1919	1291	1053
